session_id,timestamp,scenario,audio_rms,audio_peak,audio_zcr,audio_spectral_centroid_hz,audio_mfcc_mean,audio_anomaly,accel_magnitude_mean,accel_std,accel_max,jerk_mean,motion_anomaly,speed_kmh,route_deviation_m,distance_from_safe_zone_m,hour_of_day,night,minutes_since_checkin,incident_history,user_trigger,user_reported_unsafe,distress_label,label_source
RN-00437,2026-08-02T20:24:59,normal_night_walk,0.0362,0.1853,0.0748,1507.5,-14.465,0,3.624,0.589,5.719,2.137,0,5.06,0.0,22.0,20,0,19.4,0,0,0,0,controlled_simulation
RN-00193,2026-08-27T15:20:00,normal_day_walk,0.0628,0.3254,0.0993,2420.4,-22.286,0,2.439,1.401,7.916,1.115,0,5.31,13.9,140.4,15,0,29.6,1,0,0,0,controlled_simulation
RN-01436,2026-08-31T13:44:15,sudden_phone_drop,0.0423,0.1377,0.1032,2833.5,-21.892,0,16.163,4.062,26.895,12.222,1,7.03,47.9,134.5,13,0,1.0,0,0,0,0,controlled_simulation
RN-00615,2026-08-30T01:20:10,normal_night_walk,0.0488,0.1194,0.1121,2072.4,-19.546,0,2.67,0.955,10.094,3.192,0,8.21,16.1,236.2,1,1,43.8,0,0,0,0,controlled_simulation
RN-01494,2026-08-19T00:40:53,suspicious_night_deviation,0.026,0.0881,0.108,1850.9,-16.601,0,2.902,1.283,7.562,2.7,0,5.32,419.0,408.7,0,1,103.4,0,0,0,0,controlled_simulation
RN-00577,2026-08-11T20:58:20,normal_night_walk,0.079,0.1069,0.0825,2332.3,-18.297,0,2.227,1.363,4.491,3.687,0,6.21,22.8,230.9,20,0,18.4,0,0,0,0,controlled_simulation
RN-00987,2026-08-01T06:30:12,exercise_running,0.0273,0.2254,0.0901,2220.8,-19.92,0,7.442,2.262,14.508,6.513,0,14.32,18.6,190.0,6,0,33.5,0,0,0,0,controlled_simulation
RN-01433,2026-08-21T16:26:51,sudden_phone_drop,0.0709,0.0566,0.1109,1147.6,-20.786,0,9.753,3.834,24.252,20.068,1,4.34,19.3,112.0,16,0,1.0,0,0,0,0,controlled_simulation
RN-00707,2026-08-29T17:16:09,normal_commute,0.0228,0.0553,0.07,1732.6,-16.472,0,4.026,1.632,4.97,3.121,0,10.24,5.1,127.0,17,0,38.6,1,0,0,0,controlled_simulation
RN-01259,2026-08-27T15:01:35,social_shout_laughter,0.2239,0.6305,0.176,3135.6,-19.867,1,3.832,0.911,7.804,2.659,0,3.56,22.2,190.6,15,0,3.2,0,0,0,0,controlled_simulation
RN-00142,2026-08-23T22:00:10,normal_day_walk,0.0736,0.0972,0.0206,1496.8,-17.309,0,3.499,1.186,9.669,3.661,0,3.13,16.8,200.8,22,1,1.0,0,0,0,0,controlled_simulation
RN-01358,2026-08-31T18:26:33,minor_route_deviation,0.0403,0.1487,0.0627,1139.0,-18.263,0,4.299,1.787,9.629,5.263,0,4.11,166.2,80.0,18,0,30.7,0,0,0,0,controlled_simulation
RN-00003,2026-08-12T21:38:08,normal_day_walk,0.0402,0.2255,0.0829,1948.4,-13.643,0,3.869,1.29,6.169,3.279,0,6.11,33.8,129.7,21,0,9.9,0,0,0,0,controlled_simulation
RN-01222,2026-08-27T13:17:01,social_shout_laughter,0.1985,0.6038,0.1657,2510.9,-21.169,1,3.652,0.993,6.549,3.611,0,5.18,0.0,54.6,13,0,1.0,1,0,0,0,controlled_simulation
RN-01870,2026-08-18T22:33:47,simulated_distress_combined,0.3008,0.8206,0.2487,3337.1,-10.467,1,16.07,6.269,38.177,23.837,1,4.82,673.9,816.9,22,1,88.8,2,0,0,1,controlled_simulation
RN-01623,2026-08-27T00:59:27,suspicious_night_deviation,0.0399,0.1923,0.0414,1894.6,-18.341,0,1.906,0.991,8.428,4.405,0,4.45,424.5,542.7,0,1,119.8,3,0,0,0,controlled_simulation
RN-00340,2026-08-10T13:53:17,normal_day_walk,0.0641,0.2344,0.0389,2125.6,-13.207,0,4.358,0.913,9.354,4.633,0,7.08,0.0,142.8,13,0,5.5,1,0,0,0,controlled_simulation
RN-01770,2026-08-13T12:00:27,simulated_fall,0.0535,0.426,0.0542,1966.4,-12.134,0,19.761,3.986,27.712,18.954,1,7.27,144.0,112.7,12,0,92.8,0,0,1,1,controlled_simulation
RN-01537,2026-08-11T01:01:23,suspicious_night_deviation,0.0416,0.2378,0.0772,2496.0,-15.319,0,2.648,1.347,4.403,0.969,0,3.83,483.5,657.6,1,1,100.3,2,0,0,0,controlled_simulation
RN-00484,2026-08-04T20:15:58,normal_night_walk,0.0485,0.094,0.0785,2328.2,-18.975,0,3.156,1.042,5.927,4.049,0,6.85,13.6,179.3,20,0,6.6,1,0,0,0,controlled_simulation
RN-00266,2026-08-18T21:34:48,normal_day_walk,0.0759,0.2293,0.0851,1951.7,-18.394,0,2.335,1.593,9.959,3.72,0,5.72,45.3,79.8,21,0,41.3,0,0,0,0,controlled_simulation
RN-00377,2026-08-14T08:56:16,normal_day_walk,0.0301,0.1958,0.0936,1398.4,-25.109,0,3.152,1.402,8.713,0.4,0,2.35,21.1,285.2,8,0,28.7,0,0,0,0,controlled_simulation
RN-00742,2026-08-03T19:23:34,normal_commute,0.0585,0.1552,0.1229,1890.5,-15.238,0,3.729,0.826,11.355,0.971,0,23.15,11.9,286.0,19,0,12.5,0,0,0,0,controlled_simulation
RN-01014,2026-08-07T06:16:15,exercise_running,0.0874,0.28,0.0757,2742.6,-7.571,0,9.168,3.497,13.813,8.502,0,17.59,30.2,195.5,6,0,54.9,0,0,0,0,controlled_simulation
RN-00440,2026-08-27T23:27:42,normal_night_walk,0.0644,0.3175,0.1174,1862.1,-12.695,0,4.011,0.468,12.722,2.311,0,5.49,31.4,154.7,23,1,56.7,0,0,0,0,controlled_simulation
RN-00272,2026-08-08T10:23:14,normal_day_walk,0.0382,0.149,0.1259,1313.7,-10.357,0,4.141,1.265,8.637,0.875,0,3.71,19.4,5.4,10,0,27.1,0,0,0,0,controlled_simulation
RN-00185,2026-08-19T16:52:42,normal_day_walk,0.0415,0.295,0.0857,2570.0,-15.888,0,4.339,1.109,6.913,2.841,0,0.2,0.0,267.9,16,0,17.8,1,0,0,0,controlled_simulation
RN-00940,2026-08-23T13:42:31,normal_commute,0.0663,0.1786,0.0748,1967.5,-12.014,0,2.214,0.82,9.796,4.502,0,15.32,61.3,118.5,13,0,34.5,1,0,0,0,controlled_simulation
RN-00245,2026-08-19T06:40:05,normal_day_walk,0.0262,0.0842,0.0966,1165.0,-19.155,0,4.812,0.877,8.142,3.771,0,2.46,0.0,44.9,6,0,36.3,0,0,0,0,controlled_simulation
RN-00932,2026-08-19T08:05:29,normal_commute,0.0607,0.2311,0.0675,1762.1,-25.779,0,3.886,0.336,8.29,2.807,0,25.48,33.3,244.3,8,0,39.7,0,0,0,0,controlled_simulation
RN-00446,2026-08-02T20:41:34,normal_night_walk,0.0611,0.1815,0.1248,1786.1,-18.404,0,3.896,1.332,7.834,1.359,0,2.75,14.7,334.4,20,0,17.5,0,0,0,0,controlled_simulation
RN-00597,2026-08-25T22:00:21,normal_night_walk,0.0469,0.1684,0.1233,2136.4,-5.693,0,4.139,1.378,9.544,0.4,0,4.83,10.3,20.0,22,1,46.0,0,0,0,0,controlled_simulation
RN-00818,2026-08-29T08:51:38,normal_commute,0.0553,0.1121,0.0773,1637.6,-17.991,0,3.516,1.183,9.421,3.998,0,20.9,30.4,102.2,8,0,41.2,0,0,0,0,controlled_simulation
RN-01273,2026-08-05T10:38:46,minor_route_deviation,0.0365,0.2107,0.0796,1480.3,-20.223,0,2.269,0.913,6.752,6.578,0,8.28,62.3,232.1,10,0,49.3,0,0,0,0,controlled_simulation
RN-01677,2026-08-22T20:50:34,simulated_help_call,0.3255,0.7614,0.1437,2836.9,-8.673,1,3.284,1.582,6.331,1.841,0,5.17,198.6,180.0,20,0,78.6,0,0,0,1,controlled_simulation
RN-00487,2026-08-30T02:56:02,normal_night_walk,0.0959,0.1786,0.0401,1856.6,-21.902,0,4.204,0.81,4.15,2.577,0,4.14,0.0,353.6,2,1,35.5,1,0,0,0,controlled_simulation
RN-00681,2026-08-02T07:31:57,normal_commute,0.0546,0.1853,0.079,2679.0,-14.058,0,3.636,1.066,5.859,3.454,0,14.43,38.1,129.5,7,0,53.6,1,0,0,0,controlled_simulation
RN-00416,2026-08-21T15:57:09,normal_day_walk,0.0354,0.2793,0.0737,1609.5,-21.271,0,3.553,0.852,7.271,3.612,0,4.94,33.5,86.9,15,0,22.5,0,0,0,0,controlled_simulation
RN-00274,2026-08-11T10:53:14,normal_day_walk,0.0702,0.1546,0.0708,1581.6,-28.932,0,2.797,1.784,8.205,3.407,0,5.16,0.0,47.5,10,0,11.5,0,0,0,0,controlled_simulation
RN-01472,2026-08-29T13:21:36,sudden_phone_drop,0.0669,0.164,0.081,1870.1,-14.291,0,15.201,6.803,25.597,13.053,1,3.16,13.3,110.7,13,0,1.0,0,0,0,0,controlled_simulation
RN-01830,2026-08-02T20:53:58,simulated_fall,0.0825,0.3352,0.0629,2210.3,-14.489,0,14.552,4.609,27.628,21.052,1,2.76,222.7,69.1,20,0,87.1,0,0,0,1,controlled_simulation
RN-01455,2026-08-22T15:22:26,sudden_phone_drop,0.0699,0.2115,0.0841,2083.7,-8.425,0,13.75,2.5,20.162,12.912,1,5.32,2.7,374.1,15,0,20.5,1,0,0,0,controlled_simulation
RN-00251,2026-08-14T21:26:11,normal_day_walk,0.0601,0.1076,0.1053,1739.4,-21.248,0,2.926,0.858,8.704,2.185,0,2.98,24.2,247.7,21,0,8.7,0,0,0,0,controlled_simulation
RN-00414,2026-08-25T06:01:49,normal_day_walk,0.0557,0.2068,0.0669,1744.1,-18.718,0,4.746,1.375,9.929,2.267,0,4.34,29.8,165.7,6,0,13.4,0,0,0,0,controlled_simulation
RN-01386,2026-08-04T18:55:55,minor_route_deviation,0.0492,0.1746,0.0894,1885.5,-24.942,0,3.758,1.137,8.729,2.518,0,4.43,151.7,260.6,18,0,17.2,0,0,0,0,controlled_simulation
RN-01308,2026-08-25T09:23:30,minor_route_deviation,0.0542,0.2352,0.1037,1607.6,-26.138,0,3.647,1.314,4.416,2.248,0,7.09,166.4,186.5,9,0,27.4,2,0,0,0,controlled_simulation
RN-00716,2026-08-20T09:07:28,normal_commute,0.0689,0.0821,0.0698,1599.4,-21.689,0,4.141,1.08,2.962,3.214,0,15.09,0.0,150.8,9,0,7.1,1,0,0,0,controlled_simulation
RN-00311,2026-08-05T18:36:13,normal_day_walk,0.089,0.277,0.0593,1815.2,-27.11,0,3.519,1.091,9.188,4.356,0,4.06,14.3,71.9,18,0,22.1,0,0,0,0,controlled_simulation
RN-00927,2026-08-26T18:42:31,normal_commute,0.0722,0.2004,0.0818,2908.7,-13.992,0,2.699,0.579,9.71,2.107,0,27.67,15.3,145.1,18,0,16.4,0,0,0,0,controlled_simulation
RN-00382,2026-08-16T15:05:50,normal_day_walk,0.0289,0.1231,0.0457,2199.8,-14.443,0,1.217,1.227,5.297,1.712,0,0.33,46.8,59.5,15,0,61.9,0,0,0,0,controlled_simulation
RN-01566,2026-08-02T21:18:48,suspicious_night_deviation,0.0337,0.2508,0.0533,2168.9,-23.633,0,3.662,1.281,10.054,3.584,0,1.45,414.5,496.5,21,0,60.8,0,0,0,0,controlled_simulation
RN-00426,2026-08-01T04:45:47,normal_night_walk,0.042,0.1846,0.118,1635.3,-12.747,0,4.929,0.978,8.269,1.121,0,3.88,31.2,247.1,4,1,31.4,0,0,0,0,controlled_simulation
RN-01875,2026-08-26T23:59:29,simulated_distress_combined,0.3511,0.9061,0.2196,3613.1,-8.826,1,20.512,4.136,36.329,24.986,1,4.29,454.4,566.5,23,1,80.0,0,0,1,1,controlled_simulation
RN-00533,2026-08-03T04:01:06,normal_night_walk,0.0574,0.1446,0.0426,1094.3,-26.634,0,3.198,0.945,9.419,2.756,0,3.77,31.3,64.8,4,1,32.8,0,0,0,0,controlled_simulation
RN-00753,2026-08-04T09:17:38,normal_commute,0.0529,0.2371,0.0732,2590.8,-15.24,0,1.958,1.196,9.069,0.796,0,6.78,36.9,38.0,9,0,1.0,0,0,0,0,controlled_simulation
RN-00766,2026-08-27T13:37:13,normal_commute,0.059,0.1646,0.0679,1492.4,-19.207,0,3.534,0.796,8.863,2.753,0,17.62,4.4,82.6,13,0,29.1,0,0,0,0,controlled_simulation
RN-01357,2026-08-28T19:16:24,minor_route_deviation,0.0348,0.1239,0.0604,1286.1,-20.22,0,2.183,1.314,7.713,4.06,0,2.98,121.8,273.0,19,0,42.1,0,0,0,0,controlled_simulation
RN-00409,2026-08-16T16:01:56,normal_day_walk,0.0622,0.1344,0.0436,1333.7,-22.415,0,2.582,1.245,7.225,0.687,0,6.75,10.2,149.7,16,0,13.3,0,0,0,0,controlled_simulation
RN-01615,2026-08-11T21:42:36,suspicious_night_deviation,0.0569,0.2878,0.0528,1188.6,-26.603,0,2.609,0.577,6.945,4.435,0,5.43,508.3,288.4,21,0,76.8,1,0,0,0,controlled_simulation
RN-00695,2026-08-19T18:32:34,normal_commute,0.0629,0.0962,0.0664,1405.1,-21.282,0,3.04,1.484,9.44,2.043,0,9.61,22.5,220.9,18,0,23.4,0,0,0,0,controlled_simulation
RN-01739,2026-08-15T05:10:52,simulated_help_call,0.3006,0.9523,0.1564,3455.6,-15.306,1,3.698,1.1,4.87,3.488,0,5.23,160.2,248.3,5,0,90.1,0,0,1,1,controlled_simulation
RN-00549,2026-08-03T03:33:57,normal_night_walk,0.0739,0.1334,0.0573,2220.4,-31.257,0,4.026,1.417,10.526,0.998,0,6.15,29.4,286.0,3,1,32.7,0,0,0,0,controlled_simulation
RN-00937,2026-08-19T08:39:59,normal_commute,0.0542,0.2915,0.0706,1196.1,-9.889,0,3.203,0.383,9.199,2.468,0,14.87,53.4,51.3,8,0,48.1,0,0,0,0,controlled_simulation
RN-01390,2026-08-22T06:10:55,minor_route_deviation,0.0286,0.2227,0.0668,2355.8,-20.025,0,3.304,0.969,10.224,2.818,0,4.27,103.9,126.0,6,0,34.8,0,0,0,0,controlled_simulation
RN-01608,2026-08-03T04:00:52,suspicious_night_deviation,0.0629,0.2551,0.0868,1506.3,-12.44,0,3.967,1.412,7.727,2.887,0,5.3,359.5,514.2,4,1,101.4,1,0,0,0,controlled_simulation
RN-01940,2026-08-13T02:27:23,manual_sos_simulation,0.0506,0.2318,0.062,2032.0,-8.337,0,2.636,1.419,8.108,3.252,0,6.69,316.7,455.5,2,1,26.4,1,1,1,1,controlled_simulation
RN-01482,2026-08-11T03:00:11,suspicious_night_deviation,0.015,0.1844,0.0461,1040.8,-19.023,0,3.587,1.756,4.179,2.496,0,5.63,564.7,434.9,3,1,80.1,3,0,0,0,controlled_simulation
RN-00183,2026-08-06T22:43:36,normal_day_walk,0.0554,0.0961,0.0241,2010.8,-8.277,0,3.689,0.93,11.276,2.999,0,4.03,12.3,143.7,22,1,45.6,0,0,0,0,controlled_simulation
RN-01941,2026-08-26T11:56:17,manual_sos_simulation,0.0918,0.1605,0.0571,1872.5,-15.302,0,4.929,1.04,7.393,4.88,0,6.42,298.5,356.5,11,0,52.6,1,1,1,1,controlled_simulation
RN-01161,2026-08-25T21:57:40,social_shout_laughter,0.1144,0.658,0.1227,3180.5,-13.552,1,3.638,1.432,7.607,2.584,0,3.33,30.2,15.7,21,0,33.1,1,0,0,0,controlled_simulation
RN-00171,2026-08-28T09:14:41,normal_day_walk,0.0562,0.188,0.1122,1069.4,-17.102,0,3.346,1.464,5.328,3.211,0,6.27,17.0,37.4,9,0,22.5,1,0,0,0,controlled_simulation
RN-00293,2026-08-13T10:57:52,normal_day_walk,0.038,0.0664,0.1021,2436.9,-14.024,0,2.877,1.298,6.111,6.025,0,4.85,5.9,146.3,10,0,13.8,0,0,0,0,controlled_simulation
RN-00562,2026-08-26T01:00:38,normal_night_walk,0.0538,0.136,0.0474,1883.6,-22.014,0,3.238,1.055,7.193,2.505,0,6.03,18.4,253.4,1,1,31.9,0,0,0,0,controlled_simulation
RN-01457,2026-08-10T19:37:43,sudden_phone_drop,0.0374,0.04,0.0785,1223.2,-18.806,0,16.836,5.413,26.411,21.838,1,6.43,14.1,78.8,19,0,21.8,0,0,0,0,controlled_simulation
RN-01877,2026-08-25T04:07:07,simulated_distress_combined,0.2107,0.8272,0.2338,3238.8,-5.23,1,20.191,5.955,35.295,25.481,1,7.92,533.9,637.8,4,1,129.0,1,0,1,1,controlled_simulation
RN-01652,2026-08-26T05:53:51,simulated_help_call,0.2752,0.6261,0.1279,3461.7,-10.41,1,3.307,0.724,7.417,1.736,0,6.25,407.1,334.1,5,0,60.5,0,0,1,1,controlled_simulation
RN-00850,2026-08-24T19:24:57,normal_commute,0.0393,0.1793,0.0634,1960.5,-12.989,0,3.799,1.458,7.379,3.913,0,14.82,20.0,5.0,19,0,31.9,0,0,0,0,controlled_simulation
RN-00273,2026-08-10T11:53:39,normal_day_walk,0.0183,0.2585,0.0577,835.2,-15.964,0,3.127,0.93,6.379,3.43,0,5.27,11.4,142.6,11,0,20.5,0,0,0,0,controlled_simulation
RN-01550,2026-08-01T22:02:51,suspicious_night_deviation,0.0824,0.2472,0.0291,1348.7,-20.53,0,4.307,0.852,4.469,1.792,0,5.47,436.3,409.7,22,1,68.2,2,0,0,0,controlled_simulation
RN-01035,2026-08-11T07:44:15,exercise_running,0.0622,0.2089,0.0977,1932.6,-30.946,0,6.094,2.979,13.988,9.664,0,11.84,16.9,30.2,7,0,39.4,0,0,0,0,controlled_simulation
RN-01744,2026-08-12T21:05:00,simulated_help_call,0.361,0.7698,0.1562,3268.1,-10.422,1,2.133,0.651,9.555,3.31,0,4.19,411.7,445.9,21,0,82.8,0,0,1,1,controlled_simulation
RN-00372,2026-08-18T17:04:03,normal_day_walk,0.0497,0.163,0.0561,1803.5,-13.521,0,4.737,2.049,5.091,1.489,0,5.57,18.8,152.4,17,0,33.1,0,0,0,0,controlled_simulation
RN-01670,2026-08-06T04:31:13,simulated_help_call,0.2715,0.792,0.2349,3712.9,-7.853,1,2.146,0.763,10.604,4.64,0,5.9,343.1,314.5,4,1,66.9,0,0,1,1,controlled_simulation
RN-00722,2026-08-16T17:55:04,normal_commute,0.0393,0.175,0.0933,1861.0,-17.88,0,2.706,1.222,11.276,2.555,0,12.86,31.0,214.0,17,0,31.3,0,0,0,0,controlled_simulation
RN-00734,2026-08-01T09:31:06,normal_commute,0.0603,0.1676,0.091,1362.8,-14.1,0,2.341,1.049,9.184,2.39,0,10.79,21.0,141.9,9,0,38.9,0,0,0,0,controlled_simulation
RN-00778,2026-08-31T17:53:55,normal_commute,0.0456,0.04,0.0511,2050.0,-18.447,0,4.162,1.375,6.412,1.282,0,18.52,42.4,245.7,17,0,19.8,0,0,0,0,controlled_simulation
RN-00519,2026-08-14T23:55:52,normal_night_walk,0.0543,0.1577,0.1032,993.7,-27.929,0,2.144,0.97,6.858,2.26,0,2.97,22.0,189.6,23,1,1.0,0,0,0,0,controlled_simulation
RN-00335,2026-08-01T07:17:03,normal_day_walk,0.0651,0.2071,0.0535,2208.1,-13.538,0,3.559,1.206,10.875,4.323,0,7.93,46.3,66.7,7,0,34.5,0,0,0,0,controlled_simulation
RN-00846,2026-08-06T17:23:52,normal_commute,0.0758,0.2118,0.1133,2896.2,-11.913,0,3.961,1.306,9.288,4.901,0,23.08,37.8,130.2,17,0,16.8,0,0,0,0,controlled_simulation
RN-01252,2026-08-01T12:28:27,social_shout_laughter,0.1978,0.6954,0.1585,3593.0,-13.486,1,3.308,0.862,6.595,0.543,0,4.96,51.3,218.2,12,0,41.7,1,0,0,0,controlled_simulation
RN-01053,2026-08-23T14:45:26,exercise_running,0.0532,0.1953,0.1002,1593.4,-18.198,0,7.673,2.157,11.583,11.485,0,12.26,28.0,91.2,14,0,58.6,1,0,0,0,controlled_simulation
RN-01924,2026-08-16T22:46:37,manual_sos_simulation,0.0726,0.1503,0.03,1485.7,-6.646,0,3.69,0.907,7.528,2.889,0,5.72,269.2,348.7,22,1,44.7,1,1,1,1,controlled_simulation
RN-00016,2026-08-13T10:19:18,normal_day_walk,0.0933,0.0899,0.0708,2003.7,-9.357,0,2.213,1.743,13.31,1.594,0,3.42,16.7,5.0,10,0,1.0,0,0,0,0,controlled_simulation
RN-00708,2026-08-30T07:05:42,normal_commute,0.0527,0.2386,0.049,1225.5,-17.089,0,2.36,0.611,6.88,3.072,0,9.28,42.4,102.0,7,0,30.1,0,0,0,0,controlled_simulation
RN-00901,2026-08-08T08:18:37,normal_commute,0.0695,0.127,0.0571,1799.0,-11.922,0,1.621,1.4,8.418,2.861,0,8.31,0.0,55.5,8,0,1.6,0,0,0,0,controlled_simulation
RN-01980,2026-08-23T01:11:32,manual_sos_simulation,0.0522,0.1864,0.0815,1700.8,-22.518,0,3.741,1.304,4.501,4.69,0,4.28,533.2,629.9,1,1,58.0,0,1,1,1,controlled_simulation
RN-01573,2026-08-14T22:37:59,suspicious_night_deviation,0.017,0.04,0.1031,2011.0,-14.141,0,3.404,0.801,4.221,2.014,0,5.82,474.4,373.0,22,1,99.6,0,0,0,0,controlled_simulation
RN-00904,2026-08-15T18:20:06,normal_commute,0.053,0.254,0.0998,1596.6,-13.828,0,3.596,1.278,7.24,2.597,0,12.95,12.5,36.0,18,0,3.8,0,0,0,0,controlled_simulation
RN-00466,2026-08-09T23:46:39,normal_night_walk,0.0493,0.1343,0.1579,1996.3,-24.512,0,1.852,1.643,8.343,3.544,0,4.17,7.4,140.4,23,1,55.9,0,0,0,0,controlled_simulation
RN-01978,2026-08-23T12:35:41,manual_sos_simulation,0.0478,0.3582,0.1007,1440.7,-15.003,0,2.012,2.044,5.598,4.525,0,5.07,283.0,372.2,12,0,46.3,0,1,1,1,controlled_simulation
RN-00200,2026-08-28T16:17:04,normal_day_walk,0.0663,0.2066,0.0973,1234.4,-22.905,0,2.312,0.576,6.076,3.678,0,6.4,0.0,217.7,16,0,28.2,1,0,0,0,controlled_simulation
RN-01207,2026-08-31T14:59:26,social_shout_laughter,0.2575,0.5771,0.1761,2360.4,-19.029,1,3.661,1.251,5.465,2.985,0,5.23,16.2,5.0,14,0,15.6,0,0,0,0,controlled_simulation
RN-01056,2026-08-20T20:17:18,exercise_running,0.0959,0.3265,0.0681,2411.1,-15.782,0,6.349,2.105,12.455,9.12,0,8.17,7.2,129.9,20,0,12.1,1,0,0,0,controlled_simulation
RN-01132,2026-08-17T18:01:26,social_shout_laughter,0.1707,0.7894,0.07,3688.1,-19.397,1,2.833,0.876,9.031,2.096,0,4.2,10.0,258.8,18,0,25.5,0,0,0,0,controlled_simulation
RN-01380,2026-08-23T19:27:28,minor_route_deviation,0.0704,0.2446,0.0919,1185.0,-21.144,0,3.767,0.959,8.063,4.672,0,2.33,99.6,167.0,19,0,13.1,0,0,0,0,controlled_simulation
RN-00999,2026-08-29T18:11:43,exercise_running,0.0446,0.2478,0.0349,2145.8,-13.519,0,7.185,2.732,9.058,7.763,0,13.07,20.6,122.8,18,0,41.3,0,0,0,0,controlled_simulation
RN-00728,2026-08-07T07:35:41,normal_commute,0.0652,0.0899,0.0568,2090.4,-21.147,0,2.916,0.718,8.989,1.314,0,23.44,42.1,198.2,7,0,27.7,0,0,0,0,controlled_simulation
RN-01772,2026-08-27T14:49:10,simulated_fall,0.0667,0.3607,0.0643,2442.6,-20.952,0,24.307,4.273,27.818,30.541,1,9.88,245.5,72.6,14,0,65.0,0,0,1,1,controlled_simulation
RN-01910,2026-08-19T23:53:05,simulated_distress_combined,0.3391,0.8323,0.2374,2756.8,-7.855,1,21.296,6.948,30.034,30.509,1,1.18,526.7,324.9,23,1,78.5,0,0,1,1,controlled_simulation
RN-01822,2026-08-21T22:46:36,simulated_fall,0.0939,0.2053,0.0531,1514.3,-25.242,0,13.957,4.079,24.695,25.644,1,3.75,30.9,166.4,22,1,97.1,0,0,1,1,controlled_simulation
RN-00568,2026-08-04T05:30:25,normal_night_walk,0.0917,0.1099,0.0593,1703.4,-19.135,0,3.023,1.027,8.921,3.555,0,3.13,4.5,381.8,5,0,1.0,0,0,0,0,controlled_simulation
RN-00044,2026-08-28T17:34:03,normal_day_walk,0.0467,0.1503,0.0593,1497.9,-29.602,0,3.483,1.014,9.404,0.4,0,4.22,11.3,211.2,17,0,52.0,1,0,0,0,controlled_simulation
RN-00275,2026-08-09T21:36:16,normal_day_walk,0.0345,0.304,0.0682,1254.0,-8.276,0,3.988,0.329,4.472,2.841,0,4.75,28.3,5.0,21,0,14.4,1,0,0,0,controlled_simulation
RN-01097,2026-08-25T15:08:04,exercise_running,0.0594,0.5041,0.0639,1805.9,-22.602,0,9.215,2.773,13.77,11.414,0,10.5,14.2,5.0,15,0,34.6,0,0,0,0,controlled_simulation
RN-00102,2026-08-09T16:23:55,normal_day_walk,0.0646,0.384,0.0812,2192.8,-12.122,0,1.601,1.213,5.98,3.693,0,4.55,17.4,147.1,16,0,12.8,1,0,0,0,controlled_simulation
RN-01232,2026-08-09T07:22:20,social_shout_laughter,0.211,0.6523,0.1542,2723.0,-16.991,1,1.827,1.035,7.503,5.17,0,4.75,14.0,191.1,7,0,26.9,0,0,0,0,controlled_simulation
RN-01722,2026-08-13T21:04:51,simulated_help_call,0.2495,0.8764,0.2,4525.1,-12.329,1,1.493,0.915,7.596,2.883,0,6.14,265.9,379.8,21,0,114.1,0,0,1,1,controlled_simulation
RN-01833,2026-08-09T13:28:19,simulated_fall,0.1944,0.493,0.0603,1028.7,-19.465,1,26.808,4.914,32.155,17.876,1,3.93,173.6,128.6,13,0,20.0,0,0,1,1,controlled_simulation
RN-00108,2026-08-15T07:17:12,normal_day_walk,0.0445,0.04,0.0654,1612.2,-14.969,0,3.777,1.06,5.475,3.152,0,4.18,21.6,232.2,7,0,22.0,0,0,0,0,controlled_simulation
RN-01618,2026-08-01T03:02:28,suspicious_night_deviation,0.0445,0.3897,0.0575,2263.3,-26.942,0,2.577,1.018,4.593,3.64,0,4.01,198.5,441.5,3,1,70.0,0,0,0,0,controlled_simulation
RN-00498,2026-08-15T03:57:04,normal_night_walk,0.0595,0.2446,0.1113,2444.2,-13.7,0,2.721,0.822,10.221,1.172,0,5.98,9.8,159.0,3,1,38.6,0,0,0,0,controlled_simulation
RN-01981,2026-08-22T00:56:32,manual_sos_simulation,0.0525,0.2868,0.0604,1617.1,-25.217,0,3.197,0.909,6.929,3.177,0,5.97,151.3,385.2,0,1,81.1,0,1,1,1,controlled_simulation
RN-00882,2026-08-10T13:03:34,normal_commute,0.0795,0.1635,0.0857,1857.5,-17.633,0,2.024,1.086,7.53,4.879,0,21.76,12.0,259.2,13,0,54.2,1,0,0,0,controlled_simulation
RN-00757,2026-08-24T19:29:39,normal_commute,0.055,0.1415,0.0754,1707.1,-20.207,0,3.113,1.245,6.689,2.772,0,22.57,0.0,115.9,19,0,14.2,0,0,0,0,controlled_simulation
RN-00620,2026-08-02T03:37:09,normal_night_walk,0.0303,0.1373,0.1028,1239.0,-25.835,0,5.168,1.322,8.049,1.828,0,7.87,51.3,369.8,3,1,11.5,0,0,0,0,controlled_simulation
RN-01107,2026-08-26T14:54:09,exercise_running,0.1204,0.3824,0.0948,1440.9,-12.97,0,6.51,2.114,11.377,8.423,0,12.55,0.7,75.3,14,0,28.5,2,0,0,0,controlled_simulation
RN-01936,2026-08-08T11:08:35,manual_sos_simulation,0.0282,0.1859,0.1217,2610.9,-12.209,0,1.224,0.998,6.524,4.388,0,8.37,296.6,407.5,11,0,25.5,0,1,1,1,controlled_simulation
RN-00810,2026-08-11T17:06:39,normal_commute,0.071,0.1846,0.0704,1648.3,-17.14,0,2.167,1.387,4.232,3.339,0,21.07,26.0,194.1,17,0,23.0,1,0,0,0,controlled_simulation
